qid,policy,representation,packer,em,f1,ans_in_context,ans_in_context_soft,gold_token_density,gold_doc_reader_cov,context_tokens,base_recall@5,base_all_gold@5,ans_in_context_nli
expertqa_1090,ace_submod_160,ace,submod,0.0,0.0444,0.0,0.3607,1.0,0.6,159.0,0.8,0.0,0.0325
expertqa_86,ace_submod_160,ace,submod,0.0,0.0,0.0,0.1791,0.0,0.0,157.0,1.0,1.0,0.0021
expertqa_589,ace_submod_160,ace,submod,0.0,0.0,0.0,0.1562,0.0,0.0,157.0,1.0,1.0,0.0095
expertqa_1237,ace_submod_160,ace,submod,0.0,0.0,0.0,0.3538,0.18,0.3333,150.0,0.6667,0.0,0.0005
expertqa_1792,ace_submod_160,ace,submod,0.0,0.0,0.0,0.1923,0.5342,0.5,73.0,0.5,0.0,0.0003
expertqa_1821,ace_submod_160,ace,submod,0.0,0.0641,0.0,0.3196,1.0,0.5,155.0,1.0,1.0,0.4785
expertqa_409,ace_submod_160,ace,submod,0.0,0.0592,0.0,0.4107,0.7987,0.3333,159.0,1.0,1.0,0.0044
expertqa_728,ace_submod_160,ace,submod,0.0,0.018,0.0,0.1829,0.4432,0.25,88.0,0.5,0.0,0.0005
expertqa_66,ace_submod_160,ace,submod,0.0,0.0104,0.0,0.165,0.7266,0.375,139.0,0.5,0.0,0.0052
expertqa_944,ace_submod_160,ace,submod,0.0,0.0095,0.0,0.2388,0.6797,0.75,153.0,1.0,1.0,0.0897
expertqa_1407,ace_submod_160,ace,submod,0.0,0.0,0.0,0.35,0.6351,1.0,148.0,1.0,1.0,0.0192
expertqa_1886,ace_submod_160,ace,submod,0.0,0.34,0.0,0.3455,0.8313,0.6667,160.0,1.0,1.0,0.0016
expertqa_1810,ace_submod_160,ace,submod,0.0,0.0,0.0,0.1949,0.413,0.1,138.0,0.2,0.0,0.0025
expertqa_70,ace_submod_160,ace,submod,0.0,0.0198,0.0,0.3097,0.8654,0.5,156.0,1.0,1.0,0.0095
expertqa_543,ace_submod_160,ace,submod,0.0,0.0,0.0,0.3077,1.0,0.75,156.0,1.0,1.0,0.0009
expertqa_897,ace_submod_160,ace,submod,0.0,0.0887,0.0,0.3571,0.717,0.4,159.0,0.6,0.0,0.0068
expertqa_1732,ace_submod_160,ace,submod,0.0,0.0,0.0,0.1913,0.5714,1.0,147.0,1.0,1.0,0.0008
expertqa_2030,ace_submod_160,ace,submod,0.0,0.0,0.0,0.3095,1.0,0.8,160.0,1.0,1.0,0.0024
expertqa_2027,ace_submod_160,ace,submod,0.0,0.0357,0.0,0.2442,1.0,0.5,140.0,0.8333,0.0,0.0015
expertqa_226,ace_submod_160,ace,submod,0.0,0.0692,0.0,0.1773,0.5094,0.5,159.0,0.5,0.0,0.0016
expertqa_690,ace_submod_160,ace,submod,0.0,0.0,0.0,0.2967,0.4906,1.0,159.0,1.0,1.0,0.0654
expertqa_1660,ace_submod_160,ace,submod,0.0,0.0134,0.0,0.1373,0.0,0.0,151.0,0.0,0.0,0.0018
expertqa_1155,ace_submod_160,ace,submod,0.0,0.0561,0.0,0.2432,0.8077,0.6667,156.0,0.6667,0.0,0.1515
expertqa_584,ace_submod_160,ace,submod,0.0,0.0317,0.0,0.3523,0.5,0.5,156.0,0.5,0.0,0.0046
expertqa_787,ace_submod_160,ace,submod,0.0,0.0935,0.0,0.225,1.0,0.5714,145.0,0.7143,0.0,0.0103
expertqa_1686,ace_submod_160,ace,submod,0.0,0.0877,0.0,0.2366,0.6376,0.6667,149.0,1.0,1.0,0.5478
expertqa_1647,ace_submod_160,ace,submod,0.0,0.0,0.0,0.3793,0.2625,1.0,160.0,1.0,1.0,0.0008
expertqa_1271,ace_submod_160,ace,submod,0.0,0.0,0.0,0.2077,0.8207,0.4,145.0,0.4,0.0,0.0034
expertqa_1579,ace_submod_160,ace,submod,0.0,0.0,0.0,0.3651,0.6133,0.75,150.0,1.0,1.0,0.0019
expertqa_1651,ace_submod_160,ace,submod,0.0,0.12,0.0,0.2568,0.5962,0.6667,156.0,0.6667,0.0,0.0156
expertqa_1409,ace_submod_160,ace,submod,0.0,0.0973,0.0,0.2376,0.4214,0.25,159.0,0.25,0.0,0.001
expertqa_1098,ace_submod_160,ace,submod,0.0,0.0,0.0,0.1408,0.0,0.0,160.0,0.0,0.0,0.0017
expertqa_1205,ace_submod_160,ace,submod,0.0,0.0237,0.0,0.225,0.8278,0.4286,151.0,0.5714,0.0,0.0012
expertqa_857,ace_submod_160,ace,submod,0.0,0.0,0.0,0.2821,0.7533,0.6,150.0,0.8,0.0,0.0011
expertqa_1156,ace_submod_160,ace,submod,0.0,0.0,0.0,0.2289,0.4562,0.5,160.0,0.75,0.0,0.0006
expertqa_490,ace_submod_160,ace,submod,0.0,0.0195,0.0,0.2308,0.5127,1.0,158.0,1.0,1.0,0.1827
expertqa_1948,ace_submod_160,ace,submod,0.0,0.0,0.0,0.1,1.0,0.3333,72.0,0.6667,0.0,0.0003
expertqa_2010,ace_submod_160,ace,submod,0.0,0.0,0.0,0.2101,0.5414,0.2222,157.0,0.2222,0.0,0.0051
expertqa_1456,ace_submod_160,ace,submod,0.0,0.04,0.0,0.3,0.6323,1.0,155.0,1.0,1.0,0.0006
expertqa_206,ace_submod_160,ace,submod,0.0,0.0,0.0,0.2121,1.0,0.2222,139.0,0.2222,0.0,0.0013
expertqa_1146,ace_submod_160,ace,submod,0.0,0.0765,0.0,0.1717,0.0,0.0,160.0,0.0,0.0,0.0029
expertqa_573,ace_submod_160,ace,submod,0.0,0.0305,0.0,0.2857,1.0,0.5,149.0,1.0,1.0,0.9252
expertqa_218,ace_submod_160,ace,submod,0.0,0.0885,0.0,0.3333,0.487,0.3333,154.0,0.5,0.0,0.0025
expertqa_314,ace_submod_160,ace,submod,0.0,0.0345,0.0,0.3012,1.0,1.0,156.0,1.0,1.0,0.0011
expertqa_1580,ace_submod_160,ace,submod,0.0,0.0,0.0,0.5484,1.0,0.6667,144.0,0.6667,0.0,0.0081
expertqa_1010,ace_submod_160,ace,submod,0.0,0.0745,0.0,0.2596,0.5125,0.5,160.0,1.0,1.0,0.0012
expertqa_909,ace_submod_160,ace,submod,0.0,0.2716,0.0,0.29,0.5096,0.75,157.0,0.75,0.0,0.0006
expertqa_1079,ace_submod_160,ace,submod,0.0,0.0333,0.0,0.359,0.6358,0.6667,151.0,1.0,1.0,0.0006
expertqa_1381,ace_submod_160,ace,submod,0.0,0.0,0.0,0.2388,0.5974,0.6667,154.0,0.6667,0.0,0.0117
expertqa_203,ace_submod_160,ace,submod,0.0,0.032,0.0,0.314,0.8987,1.0,158.0,1.0,1.0,0.0009
expertqa_467,ace_submod_160,ace,submod,0.0,0.0,0.0,0.1683,0.375,0.5,160.0,0.75,0.0,0.0015
expertqa_220,ace_submod_160,ace,submod,0.0,0.2182,0.0,0.5385,0.4795,1.0,146.0,1.0,1.0,0.0005
expertqa_1359,ace_submod_160,ace,submod,0.0,0.0,0.0,0.2,0.4065,0.3333,155.0,1.0,1.0,0.0007
expertqa_1629,ace_submod_160,ace,submod,0.0,0.0118,0.0,0.3258,0.5723,0.5,159.0,1.0,1.0,0.0092
expertqa_1674,ace_submod_160,ace,submod,0.0,0.0,0.0,0.2034,0.0,0.0,149.0,0.0,0.0,0.0011
expertqa_977,ace_submod_160,ace,submod,0.0,0.0,0.0,0.3404,0.2993,1.0,147.0,1.0,1.0,0.0007
expertqa_922,ace_submod_160,ace,submod,0.0,0.0,0.0,0.2637,0.4268,0.5,157.0,1.0,1.0,0.0011
expertqa_130,ace_submod_160,ace,submod,0.0,0.0,0.0,0.2319,0.6382,0.75,152.0,0.75,0.0,0.0042
expertqa_1774,ace_submod_160,ace,submod,0.0,0.0,0.0,0.2083,0.5909,1.0,154.0,1.0,1.0,0.0003
expertqa_1806,ace_submod_160,ace,submod,0.0,0.0234,0.0,0.3679,1.0,1.0,146.0,1.0,1.0,0.9585
expertqa_810,ace_submod_160,ace,submod,0.0,0.0198,0.0,0.3333,0.4706,1.0,153.0,1.0,1.0,0.0013
expertqa_1982,ace_submod_160,ace,submod,0.0,0.0,0.0,0.4079,1.0,0.75,157.0,1.0,1.0,0.0003
expertqa_55,ace_submod_160,ace,submod,0.0,0.0,0.0,0.2073,1.0,0.3636,152.0,0.4545,0.0,0.0014
expertqa_378,ace_submod_160,ace,submod,0.0,0.0,0.0,0.2436,1.0,0.5,142.0,0.8333,0.0,0.0007
expertqa_493,ace_submod_160,ace,submod,0.0,0.1695,0.0,0.4118,0.8333,0.6667,156.0,1.0,1.0,0.0006
expertqa_150,ace_submod_160,ace,submod,0.0,0.0,0.0,0.1883,0.0,0.0,142.0,0.0,0.0,0.9906
expertqa_883,ace_submod_160,ace,submod,0.0,0.0,0.0,0.1818,1.0,0.5714,159.0,0.7143,0.0,0.0182
expertqa_1113,ace_submod_160,ace,submod,0.0,0.0,0.0,0.252,0.8366,0.6,153.0,0.8,0.0,0.0078
expertqa_1631,ace_submod_160,ace,submod,0.0,0.0372,0.0,0.304,0.1635,0.1429,159.0,0.1429,0.0,0.02
expertqa_137,ace_submod_160,ace,submod,0.0,0.0,0.0,0.1608,1.0,0.1875,142.0,0.3125,0.0,0.0165
expertqa_648,ace_submod_160,ace,submod,0.0,0.0,0.0,0.4474,0.3913,1.0,92.0,1.0,1.0,0.0235
expertqa_42,ace_submod_160,ace,submod,0.0,0.0,0.0,0.1644,0.1013,0.5,158.0,0.5,0.0,0.001
expertqa_1789,ace_submod_160,ace,submod,0.0,0.0704,0.0,0.1724,0.6145,0.25,83.0,1.0,1.0,0.0179
expertqa_200,ace_submod_160,ace,submod,0.0,0.0,0.0,0.1898,0.6471,0.1818,153.0,0.2727,0.0,0.0007
expertqa_767,ace_submod_160,ace,submod,0.0,0.0,0.0,0.2462,1.0,0.4444,141.0,0.5556,0.0,0.0649
expertqa_552,ace_submod_160,ace,submod,0.0,0.0357,0.0,0.3291,0.9315,0.6667,146.0,1.0,1.0,0.0005
expertqa_1625,ace_submod_160,ace,submod,0.0,0.0,0.0,0.3594,0.6736,0.75,144.0,0.75,0.0,0.0039
expertqa_1904,ace_submod_160,ace,submod,0.0,0.0388,0.0,0.3276,0.5764,0.3333,144.0,1.0,1.0,0.0008
expertqa_54,ace_submod_160,ace,submod,0.0,0.0,0.0,0.2222,0.8591,0.6,149.0,0.8,0.0,0.0011
expertqa_382,ace_submod_160,ace,submod,0.0,0.0674,0.0,0.2381,1.0,0.6,147.0,1.0,1.0,0.0004
expertqa_954,ace_submod_160,ace,submod,0.0,0.0,0.0,0.25,0.7987,1.0,154.0,1.0,1.0,0.0092
expertqa_1866,ace_submod_160,ace,submod,0.0,0.0,0.0,0.1637,0.4681,0.25,141.0,0.25,0.0,0.7865
expertqa_1232,ace_submod_160,ace,submod,0.0,0.0,0.0,0.225,0.6471,0.6667,153.0,1.0,1.0,0.0017
expertqa_379,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0932,0.3163,0.0909,98.0,0.0909,0.0,0.0497
expertqa_1374,ace_submod_160,ace,submod,0.0,0.0,0.0,0.1944,0.5137,0.3333,146.0,0.6667,0.0,0.002
expertqa_231,ace_submod_160,ace,submod,0.0,0.0,0.0,0.4872,0.2949,0.5,156.0,1.0,1.0,0.0014
expertqa_85,ace_submod_160,ace,submod,0.0,0.0667,0.0,0.3571,0.3642,1.0,151.0,1.0,1.0,0.0005
expertqa_1978,ace_submod_160,ace,submod,0.0,0.0513,0.0,0.3333,0.6133,1.0,150.0,1.0,1.0,0.0024
expertqa_669,ace_submod_160,ace,submod,0.0,0.0426,0.0,0.2603,0.8481,0.4,158.0,0.4,0.0,0.0022
expertqa_987,ace_submod_160,ace,submod,0.0,0.0,0.0,0.25,0.8354,0.3333,158.0,0.4444,0.0,0.2358
expertqa_927,ace_submod_160,ace,submod,0.0,0.0,0.0,0.1702,0.2868,0.5,136.0,0.5,0.0,0.0004
expertqa_1682,ace_submod_160,ace,submod,0.0,0.0,0.0,0.2807,0.4444,0.6667,144.0,1.0,1.0,0.0016
expertqa_169,ace_submod_160,ace,submod,0.0,0.1818,0.0,0.7,1.0,1.0,158.0,1.0,1.0,0.001
expertqa_606,ace_submod_160,ace,submod,0.0,0.029,0.0,0.2887,0.443,0.3333,158.0,0.6667,0.0,0.0006
expertqa_1124,ace_submod_160,ace,submod,0.0,0.0546,0.0,0.2321,1.0,0.75,151.0,0.75,0.0,0.0005
expertqa_554,ace_submod_160,ace,submod,0.0,0.0,0.0,0.2188,0.0,0.0,158.0,0.0,0.0,0.0007
expertqa_1394,ace_submod_160,ace,submod,0.0,0.0404,0.0,0.252,1.0,0.8,149.0,1.0,1.0,0.0239
expertqa_1611,ace_submod_160,ace,submod,0.0,0.0,0.0,0.2717,0.538,0.3333,158.0,0.6667,0.0,0.0092
expertqa_1110,ace_submod_160,ace,submod,0.0,0.0,0.0,0.2688,0.0,0.0,158.0,0.0,0.0,0.0016
expertqa_1015,ace_submod_160,ace,submod,0.0,0.0753,0.0,0.2828,1.0,0.375,145.0,0.625,0.0,0.0052
expertqa_487,ace_submod_160,ace,submod,0.0,0.0,0.0,0.1508,0.0,0.0,144.0,0.0,0.0,0.0093
expertqa_941,ace_submod_160,ace,submod,0.0,0.0,0.0,0.1806,0.4803,1.0,152.0,1.0,1.0,0.0163
expertqa_1160,ace_submod_160,ace,submod,0.0,0.0,0.0,0.2588,0.5786,0.3333,140.0,1.0,1.0,0.0772
expertqa_1568,ace_submod_160,ace,submod,0.0,0.0141,0.0,0.178,0.425,0.5,160.0,1.0,1.0,0.0019
expertqa_1273,ace_submod_160,ace,submod,0.0,0.0253,0.0,0.1589,0.3688,0.3333,160.0,1.0,1.0,0.0019
expertqa_65,ace_submod_160,ace,submod,0.0,0.0289,0.0,0.2275,1.0,0.5,157.0,0.625,0.0,0.002
expertqa_3,ace_submod_160,ace,submod,0.0,0.0,0.0,0.1987,0.5033,0.1818,153.0,0.2727,0.0,0.0439
expertqa_201,ace_submod_160,ace,submod,0.0,0.0,0.0,0.2073,0.7375,0.2,160.0,0.2667,0.0,0.0074
expertqa_938,ace_submod_160,ace,submod,0.0,0.1884,0.0,0.3929,0.5871,0.6667,155.0,1.0,1.0,0.0009
expertqa_924,ace_submod_160,ace,submod,0.0,0.0,0.0,0.3953,0.8425,1.0,146.0,1.0,1.0,0.0008
expertqa_376,ace_submod_160,ace,submod,0.0,0.0,0.0,0.3208,1.0,0.75,156.0,0.75,0.0,0.0008
expertqa_2014,ace_submod_160,ace,submod,0.0,0.0545,0.0,0.2986,0.6948,0.5,154.0,0.75,0.0,0.0216
expertqa_1569,ace_submod_160,ace,submod,0.0,0.1519,0.0,0.3696,0.7179,0.6667,156.0,1.0,1.0,0.0165
expertqa_1276,ace_submod_160,ace,submod,0.0,0.0,0.0,0.3077,1.0,0.75,146.0,1.0,1.0,0.0081
expertqa_1001,ace_submod_160,ace,submod,0.0,0.1455,0.0,0.2368,1.0,0.5,81.0,1.0,1.0,0.899
expertqa_1031,ace_submod_160,ace,submod,0.0,0.0611,0.0,0.2222,0.8986,1.0,148.0,1.0,1.0,0.0052
expertqa_1998,ace_submod_160,ace,submod,0.0,0.0,0.0,0.1235,0.7383,0.5,107.0,0.5,0.0,0.0045
expertqa_1918,ace_submod_160,ace,submod,0.0,0.0147,0.0,0.1097,0.0,0.0,150.0,1.0,1.0,0.0099
expertqa_1,ace_submod_160,ace,submod,0.0,0.0189,0.0,0.2911,0.7862,0.6667,159.0,0.6667,0.0,0.0008
expertqa_926,ace_submod_160,ace,submod,0.0,0.0267,0.0,0.3594,0.281,0.25,153.0,0.25,0.0,0.0023
expertqa_912,ace_submod_160,ace,submod,0.0,0.0,0.0,0.2593,0.5,0.5,150.0,0.5,0.0,0.0063
expertqa_1105,ace_submod_160,ace,submod,0.0,0.0,0.0,0.375,1.0,0.75,158.0,0.75,0.0,0.0005
expertqa_1595,ace_submod_160,ace,submod,0.0,0.046,0.0,0.4219,0.8831,0.6667,154.0,1.0,1.0,0.0358
expertqa_572,ace_submod_160,ace,submod,0.0,0.1096,0.0,0.28,0.8608,1.0,158.0,1.0,1.0,0.0137
expertqa_1193,ace_submod_160,ace,submod,0.0,0.0,0.0,0.3579,0.7115,1.0,156.0,1.0,1.0,0.0007
expertqa_738,ace_submod_160,ace,submod,0.0,0.0102,0.0,0.325,0.5159,0.2,157.0,0.2,0.0,0.0283
expertqa_61,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0306,0.0,0.0,63.0,0.0,0.0,0.1845
expertqa_1382,ace_submod_160,ace,submod,0.0,0.0,0.0,0.3523,0.3576,0.3333,151.0,0.6667,0.0,0.0052
expertqa_1317,ace_submod_160,ace,submod,0.0,0.0,0.0,0.16,0.3087,0.25,149.0,0.25,0.0,0.0004
expertqa_31,ace_submod_160,ace,submod,0.0,0.0074,0.0,0.1875,0.462,0.1538,158.0,0.1538,0.0,0.0863
expertqa_1813,ace_submod_160,ace,submod,0.0,0.0,0.0,0.1977,0.6067,1.0,150.0,1.0,1.0,0.0006
expertqa_1435,ace_submod_160,ace,submod,0.0,0.0476,0.0,0.3243,0.6204,0.6667,137.0,1.0,1.0,0.0057
expertqa_943,ace_submod_160,ace,submod,0.0,0.0662,0.0,0.2174,0.2697,0.5,152.0,0.5,0.0,0.0011
expertqa_8,ace_submod_160,ace,submod,0.0,0.0556,0.0,0.3519,0.4204,1.0,157.0,1.0,1.0,0.0019
expertqa_873,ace_submod_160,ace,submod,0.0,0.0159,0.0,0.2556,1.0,0.4,140.0,0.8,0.0,0.0034
expertqa_1850,ace_submod_160,ace,submod,0.0,0.0,0.0,0.3333,0.6405,0.6667,153.0,0.6667,0.0,0.0015
expertqa_705,ace_submod_160,ace,submod,0.0,0.0,0.0,0.2877,0.8369,0.3333,141.0,1.0,1.0,0.0005
expertqa_1731,ace_submod_160,ace,submod,0.0,0.0,0.0,0.2109,0.7292,0.6667,144.0,1.0,1.0,0.0272
expertqa_457,ace_submod_160,ace,submod,0.0,0.0299,0.0,0.1955,0.6479,0.6667,142.0,0.6667,0.0,0.0004
expertqa_636,ace_submod_160,ace,submod,0.0,0.0857,0.0,0.4706,0.7312,1.0,160.0,1.0,1.0,0.0024
expertqa_1197,ace_submod_160,ace,submod,0.0,0.0694,0.0,0.4625,0.443,1.0,158.0,1.0,1.0,0.0008
expertqa_614,ace_submod_160,ace,submod,0.0,0.046,0.0,0.2593,0.3032,0.5,155.0,0.5,0.0,0.0128
expertqa_1830,ace_submod_160,ace,submod,0.0,0.0446,0.0,0.2558,0.7925,0.5,159.0,1.0,1.0,0.0121
expertqa_354,ace_submod_160,ace,submod,0.0,0.0,0.0,0.3429,0.5325,0.5,154.0,1.0,1.0,0.0018
expertqa_595,ace_submod_160,ace,submod,0.0,0.0791,0.0,0.25,0.8375,0.5,160.0,0.5,0.0,0.0157
expertqa_63,ace_submod_160,ace,submod,0.0,0.0,0.0,0.1455,0.2062,0.1667,160.0,0.5,0.0,0.0015
expertqa_1115,ace_submod_160,ace,submod,0.0,0.0,0.0,0.1923,0.4133,0.5,150.0,0.75,0.0,0.0005
expertqa_1041,ace_submod_160,ace,submod,0.0,0.0987,0.0,0.2246,1.0,0.6,149.0,1.0,1.0,0.985
expertqa_442,ace_submod_160,ace,submod,0.0,0.0,0.0,0.2308,0.0,0.0,157.0,0.0,0.0,0.0014
expertqa_1650,ace_submod_160,ace,submod,0.0,0.0,0.0,0.1081,0.7738,0.3333,84.0,1.0,1.0,0.0043
expertqa_1268,ace_submod_160,ace,submod,0.0,0.0,0.0,0.1744,0.0,0.0,149.0,0.0,0.0,0.0011
expertqa_865,ace_submod_160,ace,submod,0.0,0.0,0.0,0.2632,0.3899,0.25,159.0,0.25,0.0,0.0007
expertqa_1968,ace_submod_160,ace,submod,0.0,0.01,0.0,0.2105,0.6645,0.2727,155.0,0.2727,0.0,0.0109
expertqa_36,ace_submod_160,ace,submod,0.0,0.0451,0.0,0.2444,0.7785,0.5,149.0,1.0,1.0,0.0017
expertqa_1510,ace_submod_160,ace,submod,0.0,0.0,0.0,0.2705,0.9514,0.375,144.0,0.5,0.0,0.3867
expertqa_1241,ace_submod_160,ace,submod,0.0,0.0,0.0,0.2941,0.5921,0.6667,152.0,1.0,1.0,0.0005
expertqa_1913,ace_submod_160,ace,submod,0.0,0.0,0.0,0.5,0.6667,1.0,129.0,1.0,1.0,0.0156
expertqa_4,ace_submod_160,ace,submod,0.0,0.0084,0.0,0.2812,0.8071,0.5,140.0,1.0,1.0,0.9681
expertqa_1414,ace_submod_160,ace,submod,0.0,0.0,0.0,0.2737,0.6392,0.6667,158.0,0.6667,0.0,0.0055
expertqa_882,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0431,0.0,0.0,65.0,0.3333,0.0,0.0312
expertqa_855,ace_submod_160,ace,submod,0.0,0.0,0.0,0.1167,0.0,0.0,119.0,0.0,0.0,0.0029
expertqa_270,ace_submod_160,ace,submod,0.0,0.0672,0.0,0.2222,0.5157,0.3333,159.0,1.0,1.0,0.0076
expertqa_114,ace_submod_160,ace,submod,0.0,0.0,0.0,0.1765,0.5359,0.1667,153.0,0.1667,0.0,0.0005
expertqa_95,ace_submod_160,ace,submod,0.0,0.5,0.0,0.2667,0.4388,1.0,139.0,1.0,1.0,0.0018
expertqa_167,ace_submod_160,ace,submod,0.0,0.1097,0.0,0.3846,1.0,0.75,155.0,1.0,1.0,0.0643
expertqa_702,ace_submod_160,ace,submod,0.0,0.0,0.0,0.5676,0.7871,0.6667,155.0,1.0,1.0,0.0003
expertqa_1641,ace_submod_160,ace,submod,0.0,0.05,0.0,0.4737,0.5163,1.0,153.0,1.0,1.0,0.0005
expertqa_783,ace_submod_160,ace,submod,0.0,0.0,0.0,0.3,0.1538,0.5,156.0,0.5,0.0,0.0008
expertqa_1116,ace_submod_160,ace,submod,0.0,0.0,0.0,0.2207,0.72,0.6667,150.0,1.0,1.0,0.9575
expertqa_816,ace_submod_160,ace,submod,0.0,0.0,0.0,0.3125,0.7895,1.0,152.0,1.0,1.0,0.0013
expertqa_1191,ace_submod_160,ace,submod,0.0,0.0,0.0,0.3276,0.551,0.25,147.0,0.25,0.0,0.0009
expertqa_1581,ace_submod_160,ace,submod,0.0,0.0198,0.0,0.2869,0.5789,0.2222,152.0,0.4444,0.0,0.0057
expertqa_1486,ace_submod_160,ace,submod,0.0,0.1538,0.0,0.3133,0.5938,0.4,160.0,0.6,0.0,0.0021
